4.900000000000000355e+00 -6.329767829620627229e-01 -3.235361364700337083e-01 -3.907031583905417604e-01 -4.338396230299001455e-01 -4.255961225958966865e-01 -4.337884187591078411e-01 -4.297336545571072142e-01 -4.289514944974957000e-01 -4.278094029506016027e-01
5.000000000000000000e+00 -3.298810409705049684e-01 -3.980736666409837032e-01 -4.611779475236468806e-01 -4.546306587761970719e-01 -4.814977151587181980e-01 -4.765327619686607341e-01 -4.798850800480917167e-01 -4.772943863546181831e-01 -4.761465872540130984e-01
5.100000000000000533e+00 -4.642823184660155311e-01 -4.618440953804376359e-01 -4.876243025227812722e-01 -5.029709097281218622e-01 -5.410651717135831484e-01 -5.369853703802326406e-01 -5.223330470128081382e-01 -5.213487571433240708e-01 -5.218678224141649613e-01
5.200000000000000178e+00 -6.915552009728566096e-01 -5.635777424249762690e-01 -6.038432308670227400e-01 -5.786411160779947327e-01 -5.540083938017242859e-01 -5.669481328877665760e-01 -5.702869302076761793e-01 -5.666387999429138844e-01 -5.673419101573782264e-01
5.300000000000000711e+00 -7.151154966143435932e-01 -6.487496349621298952e-01 -5.990463069170376409e-01 -6.131810659669086894e-01 -6.082998745217665926e-01 -6.114335603056227919e-01 -6.169038872165180099e-01 -6.152352067595339147e-01 -6.137039918542001038e-01
5.400000000000000355e+00 -7.503334581707642448e-01 -6.542852798060708741e-01 -6.663932074429048669e-01 -6.522168550539916287e-01 -6.514125422368719498e-01 -6.636743758995978792e-01 -6.569634599233228345e-01 -6.606350887125355120e-01 -6.581626354639942278e-01
5.500000000000000000e+00 -6.905363746286556914e-01 -5.983696049047995125e-01 -7.159176665549193963e-01 -6.838618496342512287e-01 -7.082284705105920120e-01 -7.033582784504945895e-01 -6.979887716831709721e-01 -7.008726437705321555e-01 -6.996236072412885809e-01
5.600000000000000533e+00 -5.533627896012153213e-01 -8.550960198102615095e-01 -7.332967577422349059e-01 -7.226600744566538115e-01 -7.446035209015333667e-01 -7.351443085462243676e-01 -7.404020870143950273e-01 -7.394362154714074764e-01 -7.402147180431719597e-01
5.700000000000000178e+00 -6.777328611850514939e-01 -7.759734043149966176e-01 -8.025394487161934265e-01 -7.722868697009824812e-01 -7.847800732925247491e-01 -7.791405509582428612e-01 -7.800843215932535823e-01 -7.809320291855633700e-01 -7.813222568841683424e-01
5.800000000000000711e+00 -8.184761594016246589e-01 -8.044487291002132556e-01 -7.987236982872454316e-01 -8.505194722406694829e-01 -7.978397748707310999e-01 -8.170012988242556506e-01 -8.209859137126935824e-01 -8.184783661821880552e-01 -8.183871661658925767e-01
5.900000000000000355e+00 -1.093468918316944594e+00 -8.554513108942677357e-01 -8.289169651835063268e-01 -8.315788318236430054e-01 -8.751860596788154645e-01 -8.495803106418748918e-01 -8.496655442702883976e-01 -8.500246767996425534e-01 -8.505691391124279299e-01
6.000000000000000000e+00 -8.974254827434405835e-01 -8.375091950063993096e-01 -8.427389178218498422e-01 -8.774142465361876031e-01 -8.910354449564340529e-01 -8.817295494738646155e-01 -8.885870921945432377e-01 -8.850373883202168335e-01 -8.847788036424705238e-01
6.100000000000000533e+00 -9.680346464157667530e-01 -8.852350733457372556e-01 -9.136580860855993969e-01 -9.095126567464538736e-01 -9.126591621373704166e-01 -9.077929768645837116e-01 -9.205471769345856536e-01 -9.166668715018032598e-01 -9.149877266910607654e-01
6.200000000000000178e+00 -1.048695784309674472e+00 -8.768308050081968785e-01 -9.637023640343473918e-01 -9.677884526647688723e-01 -9.333796337656420361e-01 -9.331993989842793935e-01 -9.394775601742849647e-01 -9.415970806557304451e-01 -9.444601624105235516e-01
6.300000000000000711e+00 -8.337203971483809761e-01 -8.990359787001243053e-01 -9.315954081758296423e-01 -9.790915284969625709e-01 -9.547933430710925373e-01 -9.707182761618349254e-01 -9.625350672613122160e-01 -9.703379859995909795e-01 -9.641321474919707368e-01
6.400000000000000355e+00 -1.092765152659247674e+00 -1.082141972243624517e+00 -9.704359864831580973e-01 -1.005278277365802220e+00 -9.795953311442627820e-01 -9.874945830678802938e-01 -9.833069523998083650e-01 -9.850930812378795309e-01 -9.885396020763513869e-01
6.500000000000000000e+00 -9.656156774641283524e-01 -1.097551858627553001e+00 -9.994404392613783772e-01 -9.838701977897846840e-01 -1.013006752570069890e+00 -1.007057422353261122e+00 -1.005279638689729360e+00 -1.006587264636639611e+00 -1.005834733992294838e+00
6.600000000000000533e+00 -1.029243247033361452e+00 -1.073895573338516929e+00 -1.041060648797235810e+00 -1.027166220103434613e+00 -1.021818053545826110e+00 -1.016427528357695786e+00 -1.025736541283964076e+00 -1.019891994028412130e+00 -1.019171765495708426e+00
6.700000000000000178e+00 -1.107104723451134420e+00 -1.038519021434143541e+00 -1.018076316022906713e+00 -1.040322946872277887e+00 -1.005389557815971946e+00 -1.036118551963951084e+00 -1.031224661522563757e+00 -1.029282031277411802e+00 -1.030688035216313470e+00
6.800000000000000711e+00 -8.727501554619400137e-01 -1.006646418103159801e+00 -9.666339188734017762e-01 -1.049175708813198549e+00 -1.035215346292179150e+00 -1.045606675448734091e+00 -1.037557441399799663e+00 -1.040229925687623513e+00 -1.041643320050896548e+00
6.900000000000000355e+00 -1.091731539142418494e+00 -1.033336406895294157e+00 -1.081741071968706835e+00 -1.040928746884246525e+00 -1.045412907583767703e+00 -1.041383771407831338e+00 -1.043884190822845337e+00 -1.051618071813143596e+00 -1.047852637385502828e+00
7.000000000000000000e+00 -1.013792680213296382e+00 -1.032593857768508094e+00 -1.042584616460889180e+00 -1.017335888729464788e+00 -1.063035632821555998e+00 -1.038934256117120203e+00 -1.047595558857105980e+00 -1.048058838714784669e+00 -1.050359899848096079e+00
7.100000000000000533e+00 -1.192897233169592397e+00 -9.766855657027424531e-01 -1.098137283617798721e+00 -1.027399163748108801e+00 -1.049520312141546619e+00 -1.047945162759094551e+00 -1.048607391086058716e+00 -1.053124681947209318e+00 -1.052516099808481265e+00
7.200000000000000178e+00 -1.182649907141813506e+00 -1.039538855406924478e+00 -9.802775220547232937e-01 -1.025736636040815775e+00 -1.055949262030056790e+00 -1.049977876770705976e+00 -1.051808033276331544e+00 -1.048154682306699836e+00 -1.051613738551786081e+00
7.300000000000000711e+00 -1.023104465687681541e+00 -1.057830502710904286e+00 -1.035799350414080333e+00 -1.043375667778271509e+00 -1.043900144695290910e+00 -1.044782006845843991e+00 -1.047806619689380048e+00 -1.043441517883673342e+00 -1.046201647334706442e+00
7.400000000000000355e+00 -1.021254276632255875e+00 -1.050289468796085535e+00 -1.087154680004111418e+00 -1.036449195223287711e+00 -1.018065868995380763e+00 -1.042216951623222476e+00 -1.037872996223735633e+00 -1.041176137604972851e+00 -1.036275199995702723e+00
7.500000000000000000e+00 -9.396194394392755056e-01 -1.007932335147647240e+00 -1.038047518668314906e+00 -1.062949982738025101e+00 -1.032240135456635066e+00 -1.035821226572904319e+00 -1.027401574853432420e+00 -1.030564411006987369e+00 -1.029453677033183023e+00
7.600000000000000533e+00 -9.653193669593151949e-01 -1.090239022104775302e+00 -1.026557200805378045e+00 -1.011520360364041471e+00 -1.022161545359941082e+00 -1.019331685111975805e+00 -1.014422527630279403e+00 -1.019863856554611203e+00 -1.018140256791417064e+00
7.700000000000000178e+00 -1.110598914756548927e+00 -1.097952297087461337e+00 -9.414144059993760916e-01 -1.014711680788652259e+00 -1.020104437700674715e+00 -1.006295991102746479e+00 -1.003651110858814199e+00 -1.006592408975367281e+00 -1.005068998807153502e+00
7.800000000000000711e+00 -8.605385639341744941e-01 -1.012335251191631702e+00 -1.024998921739290525e+00 -9.813066500313765150e-01 -1.003879439380390926e+00 -9.984512302954527962e-01 -9.957827749544416740e-01 -9.897530212051582899e-01 -9.922934425159279925e-01
7.900000000000000355e+00 -1.110003580658888378e+00 -9.796931593509211611e-01 -9.384429103607221379e-01 -9.412939375054557578e-01 -9.758095863092147715e-01 -9.807116608615723541e-01 -9.758006740714492144e-01 -9.757774296073575826e-01 -9.749076419440509955e-01
8.000000000000000000e+00 -9.121604150960762603e-01 -9.726035829398657073e-01 -9.500468927670212560e-01 -9.609118702876983109e-01 -9.436205456818731463e-01 -9.680057051892886344e-01 -9.608534480334666172e-01 -9.583885899968694888e-01 -9.592612378807502393e-01
8.099999999999999645e+00 -8.698087884721431573e-01 -8.970834806887989510e-01 -9.559625104918365590e-01 -9.742400018667466410e-01 -9.495272571386579319e-01 -9.356602012846453320e-01 -9.410153913056680253e-01 -9.424126750460121160e-01 -9.399848584239808291e-01
8.200000000000001066e+00 -9.517692731867737344e-01 -8.970008996253189260e-01 -8.791241583838991236e-01 -9.147843187788189390e-01 -9.204298881551500333e-01 -9.234498983951632267e-01 -9.273230537177765687e-01 -9.268563374628036033e-01 -9.221516571865506773e-01
8.300000000000000711e+00 -1.008518278165660531e+00 -8.578803431647923361e-01 -9.296051350591352236e-01 -9.017211124614481488e-01 -8.987961493565868043e-01 -9.023366780008387211e-01 -9.063155908825637486e-01 -9.073059718986180577e-01 -9.052510197800630598e-01
8.400000000000000355e+00 -9.910630485336322515e-01 -8.357928429677806692e-01 -8.425572968562299314e-01 -8.898329647901296324e-01 -8.900404213756913929e-01 -8.843366426589663876e-01 -8.811626540524926110e-01 -8.886271235601377327e-01 -8.871055065692926567e-01
8.500000000000000000e+00 -8.831831956215131507e-01 -8.191148557181089362e-01 -8.484241194610222525e-01 -8.558899037907550245e-01 -8.720693205042748808e-01 -8.617200412829960632e-01 -8.703563246941372622e-01 -8.689035940806002500e-01 -8.699938060280634211e-01
8.599999999999999645e+00 -8.603078274955319182e-01 -7.775657916420105620e-01 -8.348305793665731223e-01 -8.701108218185823473e-01 -8.493136710466907546e-01 -8.514452141585783229e-01 -8.498071617228284413e-01 -8.519733776503831679e-01 -8.519025608263114391e-01
8.700000000000001066e+00 -7.048969318556791430e-01 -9.101586225625003523e-01 -8.494505638474943998e-01 -8.197571591149616088e-01 -8.372907956718137479e-01 -8.247564715137671865e-01 -8.367136061924668189e-01 -8.361549227886261315e-01 -8.357995916562623862e-01
8.800000000000000711e+00 -8.200311719831749890e-01 -8.103512883488550589e-01 -8.133349785975124702e-01 -8.266161142507767456e-01 -8.144828255664787742e-01 -8.229451828745927289e-01 -8.175340408179593288e-01 -8.230798474511423768e-01 -8.183978346231527423e-01
8.900000000000000355e+00 -7.867071956164745083e-01 -8.039516918320956940e-01 -8.529499886123539376e-01 -7.964508749842008628e-01 -8.094256383172955260e-01 -8.111837111916018195e-01 -8.066315122713515473e-01 -8.060685576587200973e-01 -8.044067643730771211e-01
9.000000000000000000e+00 -8.292881712105966141e-01 -8.600861752363816448e-01 -7.787156602034357444e-01 -7.905804503153237572e-01 -7.923989554548001024e-01 -7.911230473123875839e-01 -7.941206907231785905e-01 -7.904345020607348449e-01 -7.921974632233340641e-01
9.099999999999999645e+00 -7.440178701953031881e-01 -8.078941539764075142e-01 -8.080031734915010810e-01 -7.853814878905217567e-01 -7.827737051688515857e-01 -7.820869073778702329e-01 -7.819509000891351480e-01 -7.827161386210605976e-01 -7.831439051073209034e-01
9.200000000000001066e+00 -7.827545643181925694e-01 -7.854429540352697581e-01 -7.994971147727338856e-01 -7.794586229184854442e-01 -7.519066064453556741e-01 -7.643414322194619359e-01 -7.707915454908282893e-01 -7.733277621012610847e-01 -7.746550600482976501e-01
9.300000000000000711e+00 -7.590555114908937862e-01 -7.115809780384051431e-01 -8.030891969199727143e-01 -7.853513805574320328e-01 -7.726485296451137685e-01 -7.588724658641137211e-01 -7.700737189139690297e-01 -7.681229384644099323e-01 -7.659372687469574448e-01
9.400000000000000355e+00 -8.035076552818568585e-01 -7.732867812236752236e-01 -7.481658164994698934e-01 -7.749936838644384540e-01 -7.686213519845586095e-01 -7.543986003511017335e-01 -7.645478716737587055e-01 -7.583336268969690375e-01 -7.597472620437499824e-01
9.500000000000000000e+00 -7.139198325033551118e-01 -7.968069207194008463e-01 -7.634959972837196407e-01 -7.473932483772388613e-01 -7.556574863172569323e-01 -7.401772131347579275e-01 -7.635910948377897522e-01 -7.570619367073857520e-01 -7.580556822173969422e-01
9.600000000000001421e+00 -8.068928793658767251e-01 -7.410666665089901128e-01 -7.547157734777524274e-01 -8.017318309708431068e-01 -7.589267193363210540e-01 -7.548867151566075462e-01 -7.578461064698305272e-01 -7.569921199740756723e-01 -7.565140354856071392e-01
9.700000000000001066e+00 -6.022878661437660597e-01 -7.139369792406916604e-01 -7.659448211815556018e-01 -7.588805069799664516e-01 -7.536949133618080499e-01 -7.604640482393996148e-01 -7.573300604951901382e-01 -7.617425304350829984e-01 -7.601741910554321580e-01
9.800000000000000711e+00 -8.531421768380363924e-01 -7.536446965492380468e-01 -7.344479629012111710e-01 -7.139780846470310527e-01 -7.542096665168622760e-01 -7.664772590656540041e-01 -7.636116783503048566e-01 -7.640547722862378599e-01 -7.638492417334928897e-01
9.900000000000000355e+00 -8.214227890861632853e-01 -7.406270899683482511e-01 -7.510980729381255827e-01 -7.609319206287474824e-01 -7.706099363668545976e-01 -7.763973453214276788e-01 -7.719274943003656686e-01 -7.705345579317766092e-01 -7.723584905933763567e-01
1.000000000000000000e+01 -8.271536840261586310e-01 -7.825643169049347758e-01 -7.585368360039357327e-01 -7.923375813806854406e-01 -7.675331115459338438e-01 -7.874197364282250478e-01 -7.836519190632028620e-01 -7.813753283065291155e-01 -7.825706575579888247e-01
